Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer
CUS-002668,Google Search,,111.43,False,235
CUS-002669,Google Search,3.01,81.18,True,156
CUS-002670,Instagram,8.64,60.9,True,47
CUS-002671,Instagram,2.69,76.12,True,323
CUS-002672,TikTok,5.35,53.12,False,47
CUS-002673,Instagram,3.22,43.85,False,303
CUS-002674,TikTok,2.96,44.64,True,171
CUS-002675,TikTok,6.9,63.32,False,430
CUS-002676,TikTok,3.2,88.57,False,365
CUS-002677,TikTok,0.86,47.74,True,4
CUS-002678,Google Search,13.98,144.86,True,228
CUS-002679,TikTok,3.16,74.27,True,11
CUS-002680,Google Search,20.72,79.74,True,25
CUS-002681,Google Search,12.31,78.82,True,151
CUS-002682,Google Search,2.75,50.79,False,164
CUS-002683,TikTok,3.62,94.11,True,186
CUS-002684,Google Search,9.8,156.2,True,508
CUS-002685,Google Search,5.57,124.1,True,318
CUS-002686,Google Search,9.96,85.24,False,355
CUS-002687,Google Search,18.76,11.14,True,17
CUS-002688,Google Search,15.29,135.46,True,299
CUS-002689,Google Search,5.88,32.78,True,87
CUS-002690,Google Search,3.09,116.95,True,185
CUS-002691,Instagram,6.4,29.25,False,96
CUS-002692,TikTok,2.29,27.17,True,17
CUS-002693,Instagram,3.07,110.52,False,547
CUS-002694,Google Search,21.92,63.76,True,437
CUS-002695,Google Search,22.78,95.37,True,191
CUS-002696,Instagram,2.95,116.1,True,29
CUS-002697,Instagram,4.38,44.19,True,101
CUS-002698,TikTok,2.6,24.72,True,144
CUS-002699,Instagram,4.73,93.73,True,168
CUS-002700,Google Search,4.6,31.87,True,61
CUS-002701,TikTok,2.91,23.11,True,181
CUS-002702,Google Search,13.58,125.19,True,73
CUS-002703,Instagram,5.56,5.0,True,13
CUS-002704,Instagram,7.76,76.46,True,252
CUS-002705,TikTok,3.96,64.93,True,42
CUS-002706,Google Search,10.27,144.73,True,19
CUS-002707,Instagram,6.89,81.41,False,111
CUS-002708,Google Search,2.95,88.88,True,128
CUS-002709,TikTok,4.71,12.97,True,79
CUS-002710,TikTok,4.94,38.79,True,934
CUS-002711,Instagram,9.22,5.3,True,539
CUS-002712,Google Search,2.6,37.12,False,46
CUS-002713,Google Search,15.94,149.41,True,1402
CUS-002714,Instagram,5.79,110.13,False,9
CUS-002715,Google Search,28.41,,False,52
CUS-002716,Google Search,8.02,19.89,True,50
CUS-002717,Google Search,10.89,74.11,True,57
CUS-002718,TikTok,1.49,22.95,True,240
CUS-002719,Google Search,7.28,52.26,False,487
CUS-002720,TikTok,2.16,41.08,True,194
CUS-002721,TikTok,1.76,64.32,True,141
CUS-002722,Instagram,8.97,40.63,False,883
CUS-002723,Instagram,10.2,68.41,True,76
CUS-002724,Google Search,10.48,106.22,True,1061
CUS-002725,Google Search,8.03,41.09,False,462
CUS-002726,TikTok,2.82,60.29,False,172
CUS-002727,Google Search,14.09,90.88,True,390
CUS-002728,Instagram,3.35,19.99,True,123
CUS-002729,TikTok,1.58,5.39,True,225
CUS-002730,Instagram,9.99,20.78,False,51
CUS-002731,Instagram,6.05,81.47,True,352
CUS-002732,Instagram,6.89,89.6,True,77
CUS-002733,Instagram,5.37,66.31,False,735
CUS-002734,Instagram,6.91,59.52,False,33
CUS-002735,TikTok,2.91,64.29,True,224
CUS-002736,Instagram,5.64,82.9,True,219
CUS-002737,Instagram,14.38,65.76,True,99
CUS-002738,Google Search,3.72,107.68,False,53
CUS-002739,TikTok,1.81,5.0,True,70
CUS-002740,TikTok,2.96,23.04,False,196
CUS-002741,Instagram,9.3,114.61,True,153
CUS-002742,TikTok,2.61,74.98,True,46
CUS-002743,Google Search,25.67,128.89,True,374
CUS-002744,Instagram,3.96,81.8,False,194
CUS-002745,Google Search,6.19,109.5,True,123
CUS-002746,Google Search,3.66,121.23,True,131
CUS-002747,Instagram,16.18,82.2,False,72
CUS-002748,Google Search,4.49,81.41,True,104
CUS-002749,TikTok,2.83,16.0,False,610
CUS-002750,TikTok,7.98,42.47,False,72
CUS-002751,Instagram,3.72,34.67,True,11
CUS-002752,Instagram,4.84,57.77,False,92
CUS-002753,Google Search,20.81,99.21,True,390
CUS-002754,Google Search,8.2,84.31,True,37
CUS-002755,Instagram,5.45,33.99,False,1
CUS-002756,TikTok,1.52,48.28,True,191
CUS-002757,Instagram,15.95,59.0,False,367
CUS-002758,Instagram,12.46,32.82,True,102
CUS-002759,Instagram,11.74,34.17,True,24
CUS-002760,TikTok,7.13,21.14,True,29
CUS-002761,Instagram,11.0,99.24,True,50
CUS-002762,Google Search,10.27,56.43,True,74
CUS-002763,TikTok,0.44,,True,15
CUS-002764,Google Search,8.62,106.92,True,258
CUS-002765,Instagram,10.28,98.07,False,52
CUS-002766,Google Search,10.78,99.09,True,138
CUS-002767,Google Search,20.98,73.61,True,3
CUS-002768,Instagram,3.48,20.78,True,218
CUS-002769,Instagram,6.64,98.18,True,35
CUS-002770,Instagram,2.83,43.59,True,45
CUS-002771,Instagram,6.26,120.65,True,1302
CUS-002772,Google Search,9.09,159.21,True,654
CUS-002773,Instagram,8.39,48.15,True,74
CUS-002774,Google Search,13.83,84.69,True,295
CUS-002775,Instagram,11.5,45.17,True,166
CUS-002776,TikTok,4.57,62.74,False,331
CUS-002777,Google Search,6.61,125.82,True,168
CUS-002778,TikTok,5.3,74.36,True,261
CUS-002779,TikTok,3.16,20.82,False,157
CUS-002780,Google Search,12.62,60.49,True,61
CUS-002781,Instagram,8.71,91.4,True,301
CUS-002782,TikTok,1.07,39.59,True,25
CUS-002783,TikTok,3.34,93.88,False,72
CUS-002784,Instagram,3.14,5.0,False,77
CUS-002785,Instagram,2.12,28.3,True,180
CUS-002786,TikTok,2.24,59.1,False,239
CUS-002787,Instagram,14.55,28.0,False,290
CUS-002788,TikTok,,53.03,True,181
CUS-002789,Google Search,22.09,66.53,True,85
CUS-002790,Google Search,8.37,116.38,False,78
CUS-002791,Instagram,5.05,29.06,False,10
CUS-002792,TikTok,5.13,51.34,True,488
CUS-002793,Google Search,15.32,84.12,True,421
CUS-002794,Instagram,2.94,68.48,True,64
CUS-002795,Instagram,1.65,14.26,True,392
CUS-002796,Instagram,13.53,28.89,True,130
CUS-002797,Instagram,3.23,99.13,True,105
CUS-002798,TikTok,1.47,55.03,True,317
CUS-002799,Instagram,5.18,59.63,True,96
CUS-002800,TikTok,1.05,55.17,True,407
CUS-002801,Instagram,16.76,65.87,True,188
CUS-002802,TikTok,,53.52,True,945
CUS-002803,Instagram,4.71,79.31,False,42
CUS-002804,Google Search,16.17,105.97,True,477
CUS-002805,Instagram,2.21,43.49,True,194
CUS-002806,Google Search,21.6,86.81,True,197
CUS-002807,Google Search,11.03,137.33,True,50
CUS-002808,Google Search,9.11,62.14,True,131
CUS-002809,TikTok,1.89,65.35,True,291
CUS-002810,Instagram,5.24,39.38,False,906
CUS-002811,TikTok,7.86,62.2,False,477
CUS-002812,Instagram,7.06,130.82,False,847
CUS-002813,Instagram,5.58,,True,56
CUS-002814,Google Search,6.89,76.74,False,61
CUS-002815,Google Search,5.68,124.4,True,2
CUS-002816,TikTok,3.25,85.14,False,566
CUS-002817,Google Search,11.69,126.37,True,320
CUS-002818,Instagram,6.13,72.86,False,344
CUS-002819,TikTok,3.6,36.03,False,298
CUS-002820,TikTok,1.0,46.86,False,106
CUS-002821,Google Search,26.66,117.39,True,145
CUS-002822,TikTok,6.16,49.35,False,236
CUS-002823,TikTok,4.67,76.38,True,85
CUS-002824,Instagram,15.87,58.01,True,19
CUS-002825,Google Search,5.31,114.93,False,333
CUS-002826,TikTok,2.46,68.63,False,82
CUS-002827,Google Search,5.18,40.82,False,173
CUS-002828,TikTok,1.08,23.6,False,5
CUS-002829,TikTok,7.67,66.4,True,243
CUS-002830,TikTok,3.58,60.13,True,242
CUS-002831,Google Search,17.78,104.56,True,55
CUS-002832,Google Search,10.81,88.66,True,6
CUS-002833,Instagram,2.49,114.22,True,42
CUS-002834,TikTok,1.92,53.52,True,451
CUS-002835,TikTok,3.37,48.8,False,75
CUS-002836,Google Search,26.73,80.04,True,142
CUS-002837,Instagram,13.66,91.91,True,59
CUS-002838,Google Search,11.42,112.99,True,299
CUS-002839,Google Search,22.6,114.01,False,103
CUS-002840,Google Search,,86.44,False,76
CUS-002841,TikTok,,77.28,True,17
CUS-002842,Instagram,6.14,68.55,True,214
CUS-002843,Instagram,11.89,51.31,True,207
CUS-002844,Google Search,8.08,142.58,True,203
CUS-002845,Instagram,3.33,45.85,True,461
CUS-002846,Instagram,3.68,52.73,True,49
CUS-002847,Instagram,6.08,51.56,False,111
CUS-002848,Google Search,10.19,61.2,True,115
CUS-002849,TikTok,4.43,46.1,False,656
CUS-002850,Google Search,10.09,107.55,False,193
CUS-002851,Instagram,4.39,113.77,False,39
CUS-002852,Instagram,2.56,60.0,False,51
CUS-002853,TikTok,0.54,43.71,True,306
CUS-002854,Instagram,8.41,40.67,True,39
CUS-002855,TikTok,4.41,33.42,True,69
CUS-002856,Google Search,3.5,143.71,True,183
CUS-002857,Google Search,14.75,114.37,True,381
CUS-002858,Instagram,8.98,106.16,True,151
CUS-002859,Instagram,2.92,140.3,False,16
CUS-002860,Instagram,5.14,108.85,False,244
CUS-002861,TikTok,2.22,10.13,True,27
CUS-002862,Instagram,4.58,97.24,True,261
CUS-002863,Google Search,,138.01,False,411
CUS-002864,Google Search,19.12,112.94,False,7
CUS-002865,Instagram,4.7,102.31,True,6
CUS-002866,TikTok,3.26,35.31,False,13
CUS-002867,Google Search,21.78,68.01,True,261
CUS-002868,Instagram,9.54,63.75,False,113
CUS-002869,Instagram,5.96,105.97,True,510
CUS-002870,Google Search,8.25,92.18,True,231
CUS-002871,TikTok,3.08,51.37,False,211
CUS-002872,TikTok,4.41,78.17,True,80
CUS-002873,Google Search,15.9,,True,131
CUS-002874,TikTok,1.04,,False,15
CUS-002875,Google Search,6.52,91.9,True,201
CUS-002876,TikTok,4.15,31.09,False,18
CUS-002877,TikTok,4.77,,True,129
CUS-002878,Instagram,5.79,74.83,True,150
CUS-002879,Google Search,18.53,113.14,True,216
CUS-002880,Google Search,11.17,99.93,True,7
CUS-002881,TikTok,3.98,5.0,False,205
CUS-002882,Instagram,1.83,69.37,False,6
CUS-002883,Google Search,8.32,99.74,False,38
CUS-002884,Instagram,10.31,69.3,True,243
CUS-002885,Instagram,,80.75,True,63
CUS-002886,TikTok,2.43,68.74,False,45
CUS-002887,TikTok,4.21,65.38,True,310
CUS-002888,Google Search,14.46,83.76,True,407
CUS-002889,Google Search,3.12,97.8,True,72
CUS-002890,TikTok,3.2,49.72,True,37
CUS-002891,Google Search,6.04,49.06,False,32
CUS-002892,TikTok,7.08,52.62,True,1386
CUS-002893,TikTok,0.9,39.17,False,80
CUS-002894,TikTok,1.56,31.37,True,36
CUS-002895,Google Search,2.82,74.71,True,247
CUS-002896,Google Search,22.0,85.12,True,79
CUS-002897,Instagram,2.68,75.23,False,610
CUS-002898,TikTok,2.2,65.79,False,507
CUS-002899,Google Search,,5.0,False,372
CUS-002900,Google Search,3.79,90.89,True,343
CUS-002901,Instagram,6.23,44.51,True,16
CUS-002902,TikTok,0.61,58.56,False,78
CUS-002903,TikTok,4.27,19.46,False,193
CUS-002904,Google Search,28.29,38.65,True,102
CUS-002905,Instagram,7.82,85.89,False,110
CUS-002906,Google Search,8.77,118.92,False,139
CUS-002907,Google Search,7.85,63.33,False,240
CUS-002908,Instagram,,57.91,False,280
CUS-002909,TikTok,7.12,46.61,True,346
CUS-002910,Instagram,6.84,86.2,False,463
CUS-002911,Instagram,2.64,62.1,False,312
CUS-002912,Google Search,29.65,121.14,True,101
CUS-002913,Instagram,5.58,74.59,True,22
CUS-002914,Instagram,9.91,91.64,True,51
CUS-002915,Instagram,11.08,70.83,True,237
CUS-002916,Google Search,11.57,100.78,True,316
CUS-002917,Google Search,17.88,66.98,True,72
CUS-002918,Instagram,5.04,104.43,False,527
CUS-002919,Instagram,13.77,104.83,False,17
CUS-002920,Google Search,21.55,61.53,False,4
CUS-002921,Google Search,8.31,99.57,True,311
CUS-002922,Google Search,18.15,133.71,True,11
CUS-002923,Google Search,6.38,84.9,False,291
CUS-002924,Google Search,12.07,68.75,True,222
CUS-002925,TikTok,3.1,55.74,False,79
CUS-002926,Google Search,9.13,75.53,False,380
CUS-002927,Google Search,4.7,135.31,False,51
CUS-002928,TikTok,4.47,45.89,True,51
CUS-002929,Instagram,2.61,58.58,False,365
CUS-002930,Google Search,,30.55,True,109
CUS-002931,Instagram,1.37,5.0,False,393
CUS-002932,Google Search,3.62,49.94,False,1
CUS-002933,Instagram,6.1,49.51,True,20
CUS-002934,Instagram,12.34,51.65,False,205
CUS-002935,Google Search,19.42,57.37,False,143
CUS-002936,Google Search,10.6,51.21,True,312
CUS-002937,Instagram,2.84,74.5,False,300
CUS-002938,Google Search,11.31,166.61,True,211
CUS-002939,Instagram,16.06,97.94,True,284
CUS-002940,Instagram,1.61,73.77,True,236
CUS-002941,Instagram,7.28,16.97,True,576
CUS-002942,Google Search,10.16,93.62,False,114
CUS-002943,Google Search,8.82,131.76,True,111
CUS-002944,Instagram,4.75,46.3,False,329
CUS-002945,Google Search,,80.36,True,278
CUS-002946,Google Search,25.24,105.58,False,32
CUS-002947,TikTok,1.59,37.78,False,335
CUS-002948,Instagram,9.5,61.78,False,499
CUS-002949,Instagram,3.26,41.78,True,334
CUS-002950,Google Search,15.48,118.46,True,117
CUS-002951,Google Search,11.84,98.63,True,80
CUS-002952,TikTok,6.62,47.11,False,183
CUS-002953,Google Search,11.44,137.15,False,184
CUS-002954,Instagram,6.63,46.8,True,159
CUS-002955,Instagram,5.3,65.82,True,5
CUS-002956,Google Search,3.73,29.85,False,396
CUS-002957,Google Search,8.29,122.93,True,252
CUS-002958,Instagram,7.68,90.61,True,19
CUS-002959,Google Search,16.19,75.73,False,56
CUS-002960,Instagram,3.67,50.63,True,376
CUS-002961,Google Search,17.71,73.28,True,355
CUS-002962,TikTok,4.93,79.74,True,102
CUS-002963,TikTok,1.67,34.15,True,4
CUS-002964,Google Search,20.19,20.91,True,81
CUS-002965,Instagram,7.13,54.69,True,173
CUS-002966,Instagram,5.32,94.21,True,247
CUS-002967,Google Search,3.37,133.57,False,123
CUS-002968,Google Search,8.08,49.3,True,396
CUS-002969,TikTok,7.51,72.8,False,293
CUS-002970,Instagram,8.65,92.93,True,55
CUS-002971,Instagram,3.12,33.28,True,11
CUS-002972,Instagram,14.09,55.75,True,16
CUS-002973,Google Search,10.5,63.48,True,76
CUS-002974,Google Search,7.26,86.87,True,30
CUS-002975,TikTok,3.28,59.51,False,199
CUS-002976,Google Search,11.3,78.95,True,80
CUS-002977,Google Search,8.58,75.95,False,105
CUS-002978,Google Search,7.83,41.73,True,121
CUS-002979,Instagram,6.58,79.81,True,17
CUS-002980,Instagram,7.58,68.76,True,42
CUS-002981,Google Search,6.14,156.7,True,51
CUS-002982,Instagram,6.56,55.68,True,113
CUS-002983,Google Search,10.54,157.58,True,44
CUS-002984,Instagram,4.4,68.39,False,407
CUS-002985,Instagram,2.31,114.8,True,13
CUS-002986,Google Search,14.54,116.58,True,181
CUS-002987,Instagram,2.64,11.99,True,67
CUS-002988,Instagram,14.95,101.72,False,28
CUS-002989,Instagram,10.36,34.69,True,10
CUS-002990,TikTok,7.2,25.45,True,51
CUS-002991,Google Search,18.1,126.56,True,400
CUS-002992,Instagram,16.48,45.85,False,1
CUS-002993,Google Search,5.65,90.97,True,166
CUS-002994,Instagram,4.71,30.76,False,130
CUS-002995,Google Search,27.18,149.07,True,55
CUS-002996,Instagram,3.0,54.17,True,75
CUS-002997,Google Search,12.96,88.45,True,317
CUS-002998,Google Search,13.14,82.34,True,21
CUS-002999,Instagram,1.35,92.47,True,229
CUS-003000,TikTok,7.16,14.19,False,910
CUS-003001,TikTok,1.4,45.26,False,249
CUS-003002,Instagram,3.27,47.49,True,324
CUS-003003,TikTok,5.06,38.99,True,22
CUS-003004,Instagram,4.75,59.23,False,21
CUS-003005,Instagram,1.83,86.76,False,174
CUS-003006,Instagram,9.02,54.69,False,337
CUS-003007,TikTok,3.75,104.04,True,5
CUS-003008,Instagram,12.75,86.34,True,94
CUS-003009,TikTok,8.14,76.61,True,279
CUS-003010,Google Search,21.26,28.4,True,291
CUS-003011,Instagram,17.23,16.76,True,30
CUS-003012,TikTok,4.43,50.23,False,145
CUS-003013,Google Search,13.14,50.74,False,123
CUS-003014,Instagram,17.23,50.16,True,71
CUS-003015,TikTok,8.16,42.12,True,161
CUS-003016,TikTok,3.43,67.43,True,208
CUS-003017,Google Search,5.68,149.81,True,311
CUS-003018,Instagram,10.56,27.76,True,1
CUS-003019,Instagram,6.2,,False,169
CUS-003020,Google Search,10.15,145.27,True,175
CUS-003021,Instagram,1.64,87.85,True,211
CUS-003022,TikTok,4.83,70.2,True,296
CUS-003023,TikTok,2.26,82.36,True,121
CUS-003024,TikTok,3.45,42.07,True,51
CUS-003025,Google Search,18.25,102.75,True,55
CUS-003026,Google Search,14.75,180.34,True,1
CUS-003027,Instagram,6.4,60.29,True,71
CUS-003028,Instagram,1.56,83.57,False,254
CUS-003029,Instagram,7.84,47.35,False,372
CUS-003030,Google Search,12.46,118.49,True,77
CUS-003031,Instagram,12.55,147.66,True,57
CUS-003032,Google Search,2.53,200.11,False,45
CUS-003033,Instagram,9.53,60.96,False,50
CUS-003034,Google Search,8.72,120.44,True,10
CUS-003035,TikTok,2.47,51.21,False,96
CUS-003036,TikTok,2.05,12.75,True,142
CUS-003037,TikTok,0.5,42.76,True,0
CUS-003038,Google Search,24.8,63.68,False,80
CUS-003039,Google Search,21.57,58.43,True,95
CUS-003040,Instagram,7.14,82.6,True,143
CUS-003041,Google Search,15.7,123.15,False,19
CUS-003042,Google Search,16.14,,True,76
CUS-003043,Google Search,10.27,106.52,True,384
CUS-003044,Instagram,8.6,,True,254
CUS-003045,Google Search,5.6,153.95,False,117
CUS-003046,Instagram,,86.84,True,252
CUS-003047,Instagram,6.62,101.0,False,297
CUS-003048,Google Search,28.03,149.83,True,239
CUS-003049,Google Search,10.96,69.69,False,71
CUS-003050,Instagram,13.5,68.24,True,90
CUS-003051,Instagram,9.41,38.89,False,52
CUS-003052,Instagram,9.67,127.74,True,97
CUS-003053,TikTok,3.46,47.33,True,83
CUS-003054,Google Search,13.74,55.08,False,79
CUS-003055,Google Search,9.2,110.66,False,225
CUS-003056,TikTok,1.92,75.0,True,25
CUS-003057,Instagram,3.54,102.27,True,363
CUS-003058,TikTok,7.11,86.78,True,235
CUS-003059,TikTok,1.39,33.75,True,18
CUS-003060,TikTok,7.7,45.93,False,126
CUS-003061,Instagram,9.66,28.38,True,124
CUS-003062,Instagram,6.31,80.82,True,237
CUS-003063,Google Search,27.6,58.36,True,26
CUS-003064,Google Search,17.81,93.5,True,246
CUS-003065,Google Search,28.31,24.21,True,135
CUS-003066,TikTok,3.99,25.84,True,277
CUS-003067,TikTok,2.68,36.95,False,488
CUS-003068,TikTok,2.65,55.99,True,180
CUS-003069,TikTok,6.03,32.94,True,4
CUS-003070,Google Search,11.37,96.43,True,35
CUS-003071,Google Search,15.63,127.71,True,339
CUS-003072,Google Search,4.72,42.96,False,156
CUS-003073,Google Search,3.19,91.92,True,166
CUS-003074,Instagram,1.86,85.37,True,32
CUS-003075,Google Search,5.23,60.34,False,280
CUS-003076,Google Search,5.81,67.24,True,49
CUS-003077,Instagram,8.1,79.7,True,84
CUS-003078,Instagram,8.73,59.56,True,51
CUS-003079,TikTok,1.16,33.8,True,134
CUS-003080,TikTok,2.6,55.61,True,256
CUS-003081,Instagram,7.48,129.3,True,78
CUS-003082,Google Search,4.42,90.93,True,39
CUS-003083,Instagram,9.32,9.51,True,70
CUS-003084,Google Search,22.06,93.58,True,48
CUS-003085,Google Search,14.42,107.88,True,301
CUS-003086,Instagram,6.58,60.8,True,320
CUS-003087,Google Search,20.78,76.79,False,110
CUS-003088,TikTok,5.26,69.41,False,5
CUS-003089,Google Search,15.81,110.43,True,233
CUS-003090,TikTok,1.76,38.86,False,167
CUS-003091,Instagram,13.42,93.11,False,80
CUS-003092,Instagram,6.67,132.09,False,13
CUS-003093,Instagram,9.13,40.18,True,202
CUS-003094,Instagram,6.86,70.07,True,56
CUS-003095,Google Search,10.5,108.28,True,42
CUS-003096,Google Search,15.41,80.06,True,399
CUS-003097,Google Search,2.8,88.97,False,86
CUS-003098,Google Search,8.25,126.16,True,257
CUS-003099,Instagram,6.03,37.79,True,105
CUS-003100,Google Search,5.99,29.15,True,27
CUS-003101,TikTok,0.6,88.93,True,94
CUS-003102,Google Search,20.08,133.54,False,15
CUS-003103,Google Search,3.63,159.69,True,512
CUS-003104,TikTok,7.67,44.31,True,34
CUS-003105,Instagram,7.85,36.64,True,272
CUS-003106,Instagram,4.71,112.91,True,14
CUS-003107,Instagram,5.38,60.87,True,11
CUS-003108,Instagram,6.67,57.64,False,175
CUS-003109,Instagram,6.07,80.28,True,318
CUS-003110,Instagram,3.66,54.56,False,204
CUS-003111,TikTok,0.59,45.52,False,359
CUS-003112,Google Search,16.89,96.13,False,17
CUS-003113,Google Search,,124.64,True,281
CUS-003114,Instagram,5.4,65.92,True,60
CUS-003115,Instagram,3.41,99.0,True,68
CUS-003116,Google Search,19.78,84.55,False,46
CUS-003117,TikTok,2.57,70.16,True,207
CUS-003118,TikTok,0.73,53.33,True,321
CUS-003119,Google Search,9.19,116.12,True,19
CUS-003120,TikTok,1.37,75.72,False,251
CUS-003121,Instagram,5.71,117.01,True,192
CUS-003122,TikTok,0.95,33.47,True,2
CUS-003123,Google Search,5.18,48.49,True,270
CUS-003124,Instagram,9.8,60.17,False,740
CUS-003125,TikTok,6.38,15.94,True,144
CUS-003126,Instagram,7.27,86.42,True,456
CUS-003127,Instagram,17.07,31.49,True,279
CUS-003128,TikTok,0.92,65.22,False,9
CUS-003129,Instagram,2.59,105.71,True,206
CUS-003130,Google Search,11.09,109.41,True,101
CUS-003131,Instagram,1.98,44.72,False,71
CUS-003132,Instagram,1.84,29.83,False,264
CUS-003133,Google Search,19.69,48.97,True,276
CUS-003134,Google Search,17.3,56.05,True,114
CUS-003135,TikTok,2.75,55.24,True,213
CUS-003136,Instagram,2.89,88.73,False,191
CUS-003137,TikTok,1.37,74.1,True,86
CUS-003138,Instagram,10.25,34.29,True,713
CUS-003139,Instagram,8.08,74.34,True,80
CUS-003140,Instagram,5.25,68.36,True,13
CUS-003141,Google Search,28.91,47.55,False,195
CUS-003142,TikTok,3.65,54.39,True,36
CUS-003143,Instagram,13.98,92.19,False,0
CUS-003144,Instagram,8.21,28.65,True,32
CUS-003145,Google Search,8.82,92.95,False,257
CUS-003146,Google Search,2.51,121.48,True,69
CUS-003147,Instagram,5.2,78.17,True,202
CUS-003148,Google Search,23.0,85.61,True,176
CUS-003149,Google Search,16.96,104.77,False,220
CUS-003150,Google Search,12.52,94.0,True,9
CUS-003151,Google Search,4.77,116.64,False,80
CUS-003152,Google Search,12.38,74.94,True,213
CUS-003153,Google Search,3.96,102.69,True,257
CUS-003154,Instagram,5.13,56.12,False,97
CUS-003155,TikTok,2.6,59.79,True,150
CUS-003156,Google Search,16.85,108.58,False,87
CUS-003157,Instagram,6.81,92.94,True,226
CUS-003158,Instagram,4.91,59.53,False,162
CUS-003159,Google Search,10.95,111.62,True,160
CUS-003160,TikTok,4.37,64.19,True,83
CUS-003161,Google Search,17.29,107.89,True,677
CUS-003162,Google Search,6.0,84.79,True,431
CUS-003163,Instagram,9.9,80.46,False,84
CUS-003164,Instagram,9.63,57.29,False,80
CUS-003165,Instagram,17.29,104.06,False,407
