Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer,LTV_Estimate
CUS-003328,Instagram,8.44,81.41,False,61,0.0
CUS-003329,Google Search,19.39,157.81,True,340,455.9
CUS-003330,Google Search,28.23,109.15,True,317,301.38
CUS-003331,Instagram,2.76,95.93,False,309,0.0
CUS-003332,Google Search,17.82,99.21,True,285,256.29
CUS-003333,Google Search,5.7,65.11,True,26,74.51
CUS-003334,Instagram,1.28,65.18,True,92,98.49
CUS-003335,TikTok,3.09,19.34,True,52,24.93
CUS-003336,Google Search,5.59,119.5,True,124,201.82
CUS-003337,TikTok,2.7,8.02,False,31,0.0
CUS-003338,TikTok,1.73,68.09,False,217,0.0
CUS-003339,TikTok,1.14,23.74,False,33,0.0
CUS-003340,TikTok,1.05,49.55,False,97,0.0
CUS-003341,Instagram,7.41,89.23,False,626,0.0
CUS-003342,Instagram,4.4,76.77,False,37,0.0
CUS-003343,Google Search,24.97,131.62,False,219,0.0
CUS-003344,Google Search,13.76,127.34,True,330,360.8
CUS-003345,TikTok,3.49,18.09,False,64,0.0
CUS-003346,Google Search,5.22,75.72,True,253,182.15
CUS-003347,Instagram,1.54,72.63,True,162,138.0
CUS-003348,TikTok,3.37,52.75,True,143,94.66
CUS-003349,Google Search,16.76,42.16,True,178,83.85
CUS-003350,Instagram,7.62,36.83,False,8,0.0
CUS-003351,Google Search,10.79,103.07,False,334,0.0
CUS-003352,Google Search,,147.37,False,42,0.0
CUS-003353,Instagram,3.54,59.22,False,263,0.0
CUS-003354,Google Search,8.84,150.75,True,108,241.2
CUS-003355,TikTok,8.95,89.6,True,619,397.72
CUS-003356,Instagram,5.28,62.52,False,161,0.0
CUS-003357,Google Search,8.88,75.41,True,55,98.45
CUS-003358,TikTok,3.61,57.34,False,174,0.0
CUS-003359,Google Search,,110.49,True,151,203.18
CUS-003360,Instagram,13.21,64.35,True,22,72.21
CUS-003361,Google Search,22.52,145.47,True,276,368.52
CUS-003362,Google Search,5.54,120.31,False,25,0.0
CUS-003363,Instagram,4.35,56.88,True,309,154.52
CUS-003364,Instagram,1.36,51.7,True,186,105.12
CUS-003365,Instagram,7.52,39.35,True,39,47.88
CUS-003366,Instagram,12.52,8.31,True,187,16.94
CUS-003367,Google Search,13.32,54.4,True,46,68.3
CUS-003368,Google Search,6.83,91.49,True,13,98.1
CUS-003369,TikTok,6.99,32.1,True,151,59.03
CUS-003370,Instagram,8.09,78.96,False,195,0.0
CUS-003371,Google Search,8.92,57.04,True,397,182.84
CUS-003372,Instagram,6.23,35.48,False,29,0.0
CUS-003373,Google Search,24.73,98.61,False,577,0.0
CUS-003374,TikTok,0.82,25.12,False,151,0.0
CUS-003375,Google Search,28.05,31.93,True,226,72.02
CUS-003376,TikTok,0.9,27.1,False,119,0.0
CUS-003377,Instagram,9.86,65.48,False,161,0.0
CUS-003378,Google Search,13.09,96.25,True,400,310.14
CUS-003379,TikTok,6.57,47.22,True,19,52.2
CUS-003380,Google Search,8.98,76.61,False,155,0.0
CUS-003381,Google Search,15.46,59.4,False,209,0.0
CUS-003382,TikTok,1.92,42.94,True,33,50.81
CUS-003383,Google Search,4.38,74.82,True,113,121.79
CUS-003384,Instagram,5.25,95.77,True,17,104.81
CUS-003385,Google Search,5.74,27.67,True,160,52.27
CUS-003386,Instagram,8.15,60.41,False,171,0.0
CUS-003387,Google Search,9.77,95.9,True,53,124.14
CUS-003388,TikTok,8.3,82.38,False,10,0.0
CUS-003389,TikTok,3.9,98.19,True,302,262.93
CUS-003390,Instagram,5.19,34.18,False,68,0.0
CUS-003391,Google Search,3.52,113.18,True,322,315.65
CUS-003392,Google Search,14.69,101.92,False,86,0.0
CUS-003393,TikTok,5.37,49.73,True,6,51.39
CUS-003394,TikTok,3.21,44.24,True,75,62.67
CUS-003395,TikTok,1.72,89.65,False,22,0.0
CUS-003396,Google Search,19.42,166.42,True,186,338.39
CUS-003397,Google Search,19.19,144.6,True,319,400.86
CUS-003398,Instagram,5.1,70.74,True,138,124.97
CUS-003399,Instagram,7.79,96.71,False,57,0.0
CUS-003400,Google Search,2.97,128.61,True,166,247.22
CUS-003401,Instagram,8.93,39.97,True,385,125.46
CUS-003402,Google Search,18.64,25.21,False,159,0.0
CUS-003403,TikTok,4.95,46.35,True,75,65.66
CUS-003404,TikTok,2.5,69.95,True,69,96.76
CUS-003405,Google Search,16.02,74.72,True,354,221.67
CUS-003406,TikTok,2.83,109.19,False,72,0.0
CUS-003407,Instagram,2.15,55.14,False,41,0.0
CUS-003408,TikTok,1.28,42.83,True,682,205.11
CUS-003409,Google Search,11.53,185.1,True,1,186.13
CUS-003410,Google Search,19.18,,False,126,0.0
CUS-003411,Instagram,4.14,71.45,True,104,112.73
CUS-003412,Instagram,2.93,104.08,False,50,0.0
CUS-003413,Google Search,14.38,102.79,True,89,153.61
CUS-003414,TikTok,6.33,67.1,True,11,71.2
CUS-003415,TikTok,5.66,69.18,False,490,0.0
CUS-003416,Google Search,13.05,191.15,False,235,0.0
CUS-003417,Google Search,11.35,86.25,True,260,210.83
CUS-003418,Instagram,3.28,107.66,False,17,0.0
CUS-003419,Instagram,7.64,77.97,True,494,291.95
CUS-003420,Instagram,7.44,64.13,False,0,0.0
CUS-003421,TikTok,2.45,66.25,False,263,0.0
CUS-003422,Google Search,24.88,98.23,True,409,321.43
CUS-003423,Instagram,4.46,60.66,False,89,0.0
CUS-003424,Google Search,9.37,59.55,True,307,161.12
CUS-003425,Google Search,9.61,88.67,True,91,133.5
CUS-003426,TikTok,6.33,26.86,False,53,0.0
CUS-003427,Google Search,5.78,95.11,False,14,0.0
CUS-003428,TikTok,2.7,43.69,True,551,177.43
CUS-003429,TikTok,1.27,25.51,False,77,0.0
CUS-003430,Instagram,12.28,59.73,True,357,178.19
CUS-003431,Instagram,9.74,60.33,True,300,160.88
CUS-003432,Instagram,7.13,104.7,True,592,449.05
CUS-003433,TikTok,1.64,31.02,True,442,107.19
CUS-003434,TikTok,1.81,74.7,True,123,125.74
CUS-003435,TikTok,0.92,20.03,True,125,33.94
CUS-003436,Google Search,21.27,100.88,False,425,0.0
CUS-003437,Google Search,10.67,67.33,True,75,95.38
CUS-003438,TikTok,5.09,35.99,True,85,52.99
CUS-003439,TikTok,6.08,80.4,True,539,321.15
CUS-003440,TikTok,7.34,79.08,False,32,0.0
CUS-003441,Google Search,3.05,72.74,True,371,222.67
CUS-003442,Google Search,24.68,24.37,False,183,0.0
CUS-003443,TikTok,,19.8,True,43,24.53
CUS-003444,TikTok,7.68,17.6,False,192,0.0
CUS-003445,Instagram,7.37,123.83,True,104,195.38
CUS-003446,Google Search,11.74,145.56,True,280,371.99
CUS-003447,Instagram,6.0,93.13,True,145,168.15
CUS-003448,Google Search,21.71,96.99,False,386,0.0
CUS-003449,Google Search,14.71,62.61,False,161,0.0
CUS-003450,Instagram,4.6,41.43,False,263,0.0
CUS-003451,Google Search,,149.45,False,386,0.0
CUS-003452,Instagram,2.36,73.72,True,337,211.74
CUS-003453,Instagram,4.7,66.24,True,123,111.5
CUS-003454,Instagram,12.73,88.79,False,77,0.0
CUS-003455,Google Search,7.96,77.6,False,118,0.0
CUS-003456,Google Search,9.91,40.25,True,14,43.38
CUS-003457,Google Search,3.99,99.63,True,510,381.92
CUS-003458,TikTok,1.29,53.54,False,10,0.0
CUS-003459,TikTok,4.66,51.25,False,51,0.0
CUS-003460,TikTok,8.42,37.52,False,305,0.0
CUS-003461,Google Search,3.75,127.79,True,155,237.83
CUS-003462,Instagram,3.63,109.33,True,76,155.49
CUS-003463,Instagram,2.09,78.37,True,147,142.37
CUS-003464,Google Search,27.25,94.92,True,42,117.07
CUS-003465,TikTok,1.57,,True,37,
CUS-003466,Instagram,1.4,115.18,True,37,138.86
CUS-003467,Instagram,3.37,,True,79,
CUS-003468,TikTok,1.15,72.34,True,224,162.36
CUS-003469,Instagram,3.59,35.26,True,452,123.8
CUS-003470,TikTok,2.42,55.68,False,65,0.0
CUS-003471,Instagram,3.4,49.64,True,408,162.16
CUS-003472,TikTok,1.3,38.25,True,110,61.62
CUS-003473,Google Search,6.78,75.07,True,12,80.07
CUS-003474,Google Search,19.76,69.37,True,76,98.66
CUS-003475,Instagram,1.72,67.62,True,168,130.73
CUS-003476,Instagram,13.29,58.48,True,58,77.32
CUS-003477,Google Search,11.51,120.82,False,558,0.0
CUS-003478,TikTok,5.32,97.06,False,588,0.0
CUS-003479,Instagram,6.63,60.3,False,76,0.0
CUS-003480,Google Search,11.01,132.93,True,160,251.09
CUS-003481,Instagram,3.74,108.89,True,159,205.08
CUS-003482,Google Search,,46.74,True,53,60.5
CUS-003483,Google Search,3.46,123.67,True,439,425.29
CUS-003484,Instagram,3.25,52.68,True,160,99.51
CUS-003485,Instagram,3.79,93.08,False,99,0.0
CUS-003486,TikTok,0.43,63.18,True,37,76.17
CUS-003487,Instagram,4.97,30.88,False,248,0.0
CUS-003488,Google Search,12.63,80.02,True,377,247.62
CUS-003489,Google Search,17.47,87.31,True,30,101.86
CUS-003490,TikTok,0.89,48.83,True,90,73.24
CUS-003491,Google Search,13.79,88.5,True,0,88.5
CUS-003492,Google Search,4.41,79.73,True,47,100.55
CUS-003493,Instagram,10.87,61.68,False,194,0.0
CUS-003494,Google Search,22.51,97.25,False,114,0.0
CUS-003495,Google Search,3.37,123.49,False,281,0.0
CUS-003496,Instagram,3.24,19.65,True,500,74.23
CUS-003497,Google Search,3.6,95.12,True,30,110.97
CUS-003498,Instagram,3.58,62.44,True,55,81.52
CUS-003499,Google Search,10.52,108.72,False,52,0.0
CUS-003500,Google Search,6.09,40.35,True,93,61.2
CUS-003501,Google Search,6.19,57.85,True,106,91.92
CUS-003502,TikTok,3.19,70.6,False,189,0.0
CUS-003503,Google Search,18.77,117.5,False,556,0.0
CUS-003504,Google Search,16.9,60.92,True,65,82.92
CUS-003505,Instagram,15.09,56.92,True,41,69.89
CUS-003506,TikTok,0.48,56.0,True,105,88.67
CUS-003507,TikTok,3.34,84.74,False,5,0.0
CUS-003508,TikTok,1.06,75.19,False,219,0.0
CUS-003509,Instagram,7.38,107.68,True,213,235.1
CUS-003510,Instagram,6.82,53.59,True,124,90.51
CUS-003511,Google Search,22.31,84.89,False,134,0.0
CUS-003512,Instagram,6.28,40.03,True,282,102.74
CUS-003513,Google Search,9.16,115.34,False,410,0.0
CUS-003514,TikTok,2.06,68.86,False,382,0.0
CUS-003515,Instagram,11.23,84.46,True,211,183.47
CUS-003516,TikTok,6.69,105.69,True,115,173.21
CUS-003517,Google Search,9.69,36.3,True,602,157.7
CUS-003518,Google Search,7.11,134.43,True,272,337.57
CUS-003519,Google Search,4.15,80.48,True,25,91.66
CUS-003520,Instagram,5.77,50.34,True,183,101.52
CUS-003521,Instagram,5.88,74.29,False,450,0.0
CUS-003522,Instagram,12.71,68.06,True,71,94.91
CUS-003523,Google Search,19.44,84.87,True,36,101.84
CUS-003524,Instagram,10.43,91.05,True,204,194.24
CUS-003525,Google Search,5.5,81.48,False,8,0.0
CUS-003526,Instagram,2.12,26.85,True,154,49.82
CUS-003527,Google Search,3.27,11.94,True,24,13.53
CUS-003528,Google Search,5.59,87.61,True,84,128.49
CUS-003529,Instagram,12.39,36.29,True,248,86.29
CUS-003530,Google Search,11.26,130.73,True,66,178.66
CUS-003531,Google Search,11.28,114.85,True,155,213.75
CUS-003532,Google Search,22.61,104.46,True,177,207.18
CUS-003533,Google Search,26.76,58.84,True,24,66.69
CUS-003534,Google Search,23.65,95.21,False,149,0.0
CUS-003535,Google Search,5.49,151.98,True,163,289.61
CUS-003536,Instagram,9.35,87.54,True,47,110.4
CUS-003537,TikTok,2.42,49.39,True,37,59.54
CUS-003538,Instagram,5.87,60.0,True,230,136.67
CUS-003539,Google Search,5.15,129.48,False,239,0.0
CUS-003540,Google Search,10.17,76.76,False,667,0.0
CUS-003541,TikTok,4.86,27.71,True,162,52.65
CUS-003542,TikTok,2.57,50.15,True,8,52.38
CUS-003543,Instagram,5.56,69.86,False,128,0.0
CUS-003544,Instagram,2.27,69.56,False,55,0.0
CUS-003545,Instagram,7.28,90.98,True,8,95.02
CUS-003546,Instagram,15.98,103.3,True,243,242.76
CUS-003547,Google Search,11.49,35.85,True,24,40.63
CUS-003548,Instagram,4.12,37.01,False,2,0.0
CUS-003549,Google Search,9.16,76.73,True,159,144.51
CUS-003550,Google Search,22.84,75.37,False,88,0.0
CUS-003551,Google Search,14.71,45.6,True,57,60.04
CUS-003552,TikTok,6.08,59.33,False,149,0.0
CUS-003553,Google Search,22.79,93.18,True,9,97.84
CUS-003554,TikTok,2.99,31.64,False,24,0.0
CUS-003555,Instagram,12.21,24.79,True,38,30.02
CUS-003556,Google Search,5.18,62.16,True,186,126.39
CUS-003557,Google Search,18.29,136.21,False,88,0.0
CUS-003558,Google Search,10.59,125.38,True,131,216.63
CUS-003559,Instagram,9.35,70.76,False,481,0.0
CUS-003560,Google Search,14.5,90.17,False,88,0.0
CUS-003561,TikTok,1.14,38.3,False,369,0.0
CUS-003562,Instagram,10.37,111.8,True,68,154.04
CUS-003563,Instagram,8.3,14.37,True,79,20.68
CUS-003564,Google Search,8.42,117.14,True,27,134.71
CUS-003565,Google Search,13.84,107.82,True,52,138.97
CUS-003566,TikTok,1.81,20.31,False,12,0.0
CUS-003567,Instagram,4.8,79.41,True,28,91.76
CUS-003568,Instagram,3.4,49.95,True,297,132.37
CUS-003569,Instagram,3.67,86.15,False,3,0.0
CUS-003570,Instagram,5.64,41.01,True,156,76.55
CUS-003571,Google Search,14.98,110.61,True,56,145.02
CUS-003572,Google Search,11.39,126.93,False,292,0.0
CUS-003573,Instagram,9.2,38.59,True,5,39.66
CUS-003574,Instagram,8.84,57.11,True,61,76.46
CUS-003575,Google Search,14.27,76.86,False,143,0.0
CUS-003576,TikTok,3.05,59.32,True,260,145.0
CUS-003577,Google Search,12.03,58.16,True,889,345.41
CUS-003578,Google Search,4.55,101.62,False,179,0.0
CUS-003579,Google Search,15.17,94.62,True,250,226.04
CUS-003580,Google Search,8.94,57.72,True,105,91.39
CUS-003581,Instagram,8.4,54.18,True,153,100.23
CUS-003582,Google Search,5.77,94.75,True,38,114.75
CUS-003583,Instagram,10.77,93.04,True,59,123.54
CUS-003584,Instagram,7.3,68.84,False,243,0.0
CUS-003585,Google Search,18.0,14.55,True,145,26.27
CUS-003586,Google Search,7.86,72.27,False,9,0.0
CUS-003587,Instagram,3.22,66.27,False,64,0.0
CUS-003588,Instagram,5.29,116.01,True,147,210.75
CUS-003589,Instagram,16.93,63.98,True,149,116.94
CUS-003590,TikTok,8.46,73.46,False,154,0.0
CUS-003591,TikTok,8.05,28.37,True,82,41.29
CUS-003592,TikTok,1.55,40.6,True,483,149.54
CUS-003593,Google Search,4.76,117.07,True,23,132.03
CUS-003594,Google Search,,64.98,True,166,124.91
CUS-003595,Google Search,7.0,99.73,False,219,0.0
CUS-003596,TikTok,1.69,42.88,True,64,58.13
CUS-003597,TikTok,6.21,39.91,True,173,78.27
CUS-003598,TikTok,2.49,49.78,False,24,0.0
CUS-003599,Instagram,2.75,64.88,True,210,140.57
CUS-003600,TikTok,3.55,35.66,True,64,48.34
CUS-003601,Google Search,8.26,73.51,True,284,189.49
CUS-003602,Google Search,2.76,109.44,False,174,0.0
CUS-003603,Google Search,19.59,97.72,False,31,0.0
CUS-003604,Google Search,3.9,122.54,True,135,214.45
CUS-003605,Instagram,9.14,5.0,True,300,13.33
CUS-003606,Instagram,7.92,33.29,True,36,39.95
CUS-003607,TikTok,2.42,7.08,True,549,28.67
CUS-003608,Instagram,5.83,70.24,False,65,0.0
CUS-003609,TikTok,3.15,27.77,False,234,0.0
CUS-003610,Google Search,14.75,82.9,True,305,223.37
CUS-003611,Google Search,6.84,87.41,False,169,0.0
CUS-003612,Google Search,27.57,124.67,False,22,0.0
CUS-003613,TikTok,6.89,39.06,True,432,132.8
CUS-003614,TikTok,3.47,53.53,True,29,62.15
CUS-003615,Instagram,10.57,65.55,True,311,178.81
CUS-003616,Instagram,12.01,75.75,False,81,0.0
CUS-003617,Google Search,19.5,131.2,True,169,254.38
CUS-003618,Instagram,5.1,48.38,False,31,0.0
CUS-003619,Google Search,13.33,169.51,True,709,837.19
CUS-003620,TikTok,2.53,5.0,True,70,6.94
CUS-003621,TikTok,5.05,43.38,True,65,59.05
CUS-003622,Instagram,4.43,58.26,False,21,0.0
CUS-003623,Instagram,3.02,92.61,False,454,0.0
CUS-003624,Google Search,25.69,106.03,True,235,244.46
CUS-003625,TikTok,2.41,65.47,True,153,121.12
CUS-003626,TikTok,7.27,61.32,True,82,89.25
CUS-003627,Instagram,12.23,80.83,True,55,105.53
CUS-003628,Instagram,9.03,103.73,False,147,0.0
CUS-003629,Instagram,7.59,25.05,False,127,0.0
CUS-003630,Google Search,3.93,136.62,True,2,138.14
CUS-003631,Google Search,8.18,5.0,True,610,21.94
CUS-003632,Google Search,17.93,125.96,False,61,0.0
CUS-003633,TikTok,2.81,35.15,False,216,0.0
CUS-003634,Instagram,4.12,38.5,True,363,116.14
CUS-003635,Google Search,8.47,76.69,True,837,433.3
CUS-003636,TikTok,3.77,68.41,False,108,0.0
CUS-003637,Google Search,11.3,89.18,True,45,111.48
CUS-003638,Instagram,9.59,35.45,True,418,117.77
CUS-003639,Instagram,,37.49,True,296,99.14
CUS-003640,TikTok,2.61,43.59,True,132,75.56
CUS-003641,TikTok,1.39,33.45,False,66,0.0
CUS-003642,TikTok,6.99,35.23,True,71,49.13
CUS-003643,Google Search,29.25,120.18,True,49,152.9
CUS-003644,TikTok,3.03,45.63,False,143,0.0
CUS-003645,TikTok,2.16,40.53,True,154,75.21
CUS-003646,Google Search,21.05,77.75,False,280,0.0
CUS-003647,TikTok,2.53,42.25,True,133,73.47
CUS-003648,Google Search,19.43,49.9,True,358,149.15
CUS-003649,Instagram,14.22,94.91,True,53,122.86
CUS-003650,TikTok,6.76,18.48,False,125,0.0
CUS-003651,TikTok,1.56,7.36,True,63,9.94
CUS-003652,Instagram,2.41,11.86,False,74,0.0
CUS-003653,Instagram,6.11,115.43,False,449,0.0
CUS-003654,Google Search,5.2,99.81,False,67,0.0
CUS-003655,TikTok,3.08,85.16,True,102,133.42
CUS-003656,Google Search,24.01,142.74,True,166,274.38
CUS-003657,Instagram,6.67,80.24,False,81,0.0
CUS-003658,Instagram,4.05,40.28,True,4,41.18
CUS-003659,Instagram,4.93,38.81,True,162,73.74
CUS-003660,Instagram,7.92,43.66,False,19,0.0
CUS-003661,Google Search,18.96,76.47,True,9,80.29
CUS-003662,Instagram,10.18,92.57,False,419,0.0
CUS-003663,TikTok,5.21,46.92,True,99,72.73
CUS-003664,TikTok,1.6,62.78,True,9,65.92
CUS-003665,Instagram,17.33,89.66,False,143,0.0
CUS-003666,TikTok,0.88,20.57,True,15,22.28
CUS-003667,TikTok,4.32,5.0,True,576,21.0
CUS-003668,Google Search,4.57,72.99,True,512,280.61
CUS-003669,Google Search,20.95,102.58,True,131,177.24
CUS-003670,Google Search,19.48,76.49,True,1,76.91
CUS-003671,Instagram,5.22,26.4,False,608,0.0
CUS-003672,TikTok,4.05,53.71,False,208,0.0
CUS-003673,Google Search,10.18,17.61,True,44,21.91
CUS-003674,Instagram,2.42,87.15,True,60,116.2
CUS-003675,TikTok,2.43,83.35,True,766,438.05
CUS-003676,Google Search,2.8,108.6,True,216,238.92
CUS-003677,Google Search,21.78,105.45,True,172,206.21
CUS-003678,TikTok,4.13,40.26,True,24,45.63
CUS-003679,Google Search,10.89,138.73,True,46,174.18
CUS-003680,Google Search,4.48,74.46,True,246,176.22
CUS-003681,Google Search,15.66,101.36,False,99,0.0
CUS-003682,Google Search,14.43,45.64,True,138,80.63
CUS-003683,Google Search,19.28,67.83,True,10,71.6
CUS-003684,TikTok,0.46,73.79,False,304,0.0
CUS-003685,Instagram,4.86,97.4,False,250,0.0
CUS-003686,Instagram,2.7,85.7,True,138,151.4
CUS-003687,TikTok,2.19,90.15,True,32,106.18
CUS-003688,Instagram,4.67,21.18,True,120,35.3
CUS-003689,TikTok,0.74,88.25,False,98,0.0
CUS-003690,Google Search,6.39,95.74,True,59,127.12
CUS-003691,TikTok,4.86,62.83,True,169,121.82
CUS-003692,Google Search,14.17,41.0,True,364,123.91
CUS-003693,TikTok,5.7,60.64,True,293,159.35
CUS-003694,TikTok,4.75,26.16,False,351,0.0
CUS-003695,Google Search,2.56,56.3,True,223,126.05
CUS-003696,Instagram,5.74,88.58,True,12,94.49
CUS-003697,TikTok,2.53,68.97,True,145,124.53
CUS-003698,Instagram,4.55,52.04,True,297,137.91
CUS-003699,Instagram,14.47,72.16,True,300,192.43
CUS-003700,TikTok,0.46,5.0,False,29,0.0
CUS-003701,Instagram,16.22,61.63,True,52,79.43
CUS-003702,Google Search,7.74,43.65,False,317,0.0
CUS-003703,Google Search,20.92,57.63,True,295,152.08
CUS-003704,Instagram,15.41,95.62,False,14,0.0
CUS-003705,Google Search,16.47,80.27,True,532,317.51
CUS-003706,Google Search,12.86,127.58,False,303,0.0
CUS-003707,Google Search,20.52,99.88,False,22,0.0
CUS-003708,Instagram,10.63,35.45,False,363,0.0
CUS-003709,Google Search,4.36,65.68,True,694,318.91
CUS-003710,Google Search,9.24,105.12,False,172,0.0
CUS-003711,Google Search,2.99,142.03,True,1,142.82
CUS-003712,Google Search,2.86,93.65,True,505,356.39
CUS-003713,Instagram,11.74,,True,156,
CUS-003714,Instagram,,54.22,True,199,114.16
CUS-003715,TikTok,1.81,63.39,True,142,113.4
CUS-003716,Instagram,9.69,63.98,True,169,124.05
CUS-003717,TikTok,3.25,33.4,False,30,0.0
CUS-003718,TikTok,2.22,22.85,False,24,0.0
CUS-003719,Instagram,3.88,63.74,False,66,0.0
CUS-003720,TikTok,3.95,5.0,True,889,29.69
CUS-003721,Instagram,8.46,47.87,True,13,51.33
CUS-003722,Instagram,6.54,57.7,False,14,0.0
CUS-003723,Google Search,,23.89,True,212,52.03
CUS-003724,TikTok,1.14,34.45,True,55,44.98
CUS-003725,Instagram,2.86,103.64,True,140,184.25
CUS-003726,Google Search,27.11,83.75,True,322,233.57
CUS-003727,Instagram,6.58,81.17,True,96,124.46
CUS-003728,Google Search,17.58,107.16,False,157,0.0
CUS-003729,Instagram,5.78,69.86,True,245,164.95
CUS-003730,Google Search,22.5,58.27,False,39,0.0
CUS-003731,Instagram,4.73,55.48,True,103,87.23
CUS-003732,Google Search,3.97,82.44,True,207,177.25
CUS-003733,Google Search,22.61,95.74,False,594,0.0
CUS-003734,Google Search,21.33,33.98,True,38,41.15
CUS-003735,TikTok,1.5,38.6,True,440,132.96
CUS-003736,Instagram,4.21,57.18,True,186,116.27
CUS-003737,Google Search,8.08,93.08,False,360,0.0
CUS-003738,Instagram,,73.07,True,82,106.36
CUS-003739,Google Search,4.43,107.15,False,117,0.0
CUS-003740,Instagram,6.09,104.34,True,260,255.05
CUS-003741,Google Search,7.57,104.32,False,35,0.0
CUS-003742,TikTok,0.58,64.56,True,28,74.6
CUS-003743,TikTok,,41.52,True,798,225.59
CUS-003744,Google Search,8.73,65.25,True,194,135.57
CUS-003745,Google Search,,77.36,False,76,0.0
CUS-003746,Google Search,8.99,60.34,True,115,98.89
CUS-003747,TikTok,5.44,40.61,False,60,0.0
CUS-003748,Instagram,2.61,91.58,False,27,0.0
CUS-003749,Google Search,8.31,74.82,True,80,108.07
CUS-003750,TikTok,2.27,79.36,False,14,0.0
CUS-003751,Google Search,15.92,108.73,True,5,111.75
CUS-003752,TikTok,0.45,59.75,True,166,114.85
CUS-003753,Instagram,1.26,48.97,True,238,113.72
CUS-003754,Instagram,7.95,,False,35,0.0
CUS-003755,Instagram,3.89,65.6,False,56,0.0
CUS-003756,Google Search,15.93,97.98,True,165,187.8
CUS-003757,TikTok,4.82,86.55,False,393,0.0
CUS-003758,Google Search,16.72,27.14,True,105,42.97
CUS-003759,Instagram,8.59,63.66,True,183,128.38
CUS-003760,Google Search,19.77,67.34,True,275,170.22
CUS-003761,TikTok,,40.63,False,642,0.0
CUS-003762,Google Search,7.71,10.36,False,40,0.0
CUS-003763,Google Search,17.96,68.36,True,66,93.43
CUS-003764,Instagram,4.3,50.45,True,402,163.12
CUS-003765,Google Search,18.18,79.35,False,16,0.0
CUS-003766,Instagram,6.64,86.42,False,25,0.0
CUS-003767,Google Search,10.56,73.61,True,133,128.0
CUS-003768,Instagram,12.7,64.07,True,148,116.75
CUS-003769,TikTok,4.91,53.9,True,172,105.4
CUS-003770,Instagram,8.18,96.37,False,70,0.0
CUS-003771,Google Search,24.51,185.03,True,105,292.96
CUS-003772,Instagram,4.21,53.12,True,383,166.15
CUS-003773,Google Search,5.03,128.02,True,129,219.77
CUS-003774,TikTok,4.68,79.89,True,112,129.6
CUS-003775,Google Search,28.89,92.96,True,215,204.0
CUS-003776,TikTok,3.72,66.99,True,172,131.0
CUS-003777,Instagram,4.2,88.03,True,380,273.87
CUS-003778,TikTok,6.15,61.73,True,124,104.26
